更新时间,#genre#
东游传(大陆动作片),https://vip.lz-cdn16.com/20230312/12340_5948b9d9/index.m3u8
卡酷少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0136&tk=a0c4f6cfaba3
当邪恶潜伏时(阿根廷/美国恐怖片),https://v.cdnlz11.com/20231028/17982_0cd23110/index.m3u8
毁灭战士2005(英国动作片),https://vip1.lz-cdn7.com/20230211/14152_50c9f451/index.m3u8
蜕变(美国科幻片),https://vip.lz-cdn17.com/20230303/4928_7543cafd/index.m3u8
魔鬼公寓(西班牙恐怖片),https://vip1.lz-cdn7.com/20230420/15471_e099b41b/index.m3u8
下意识的残忍(加拿大恐怖片),https://v1.cdnlz1.com/20230920/22255_6253e086/index.m3u8
风骚俏佳人1992(日本恐怖片),https://vip1.lz-cdn7.com/20230312/14922_095737ca/index.m3u8
魔胎【国语】1983(香港恐怖片),https://vip1.lz-cdn1.com/20220404/890_29575dd3/index.m3u8
断魂咒【国语】2001(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1689_227b0569/index.m3u8
银河护卫队2【原声】(美国科幻片),https://vip1.lz-cdn1.com/20220518/6154_bac3d23f/index.m3u8
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7294&tk=f6cc1e0a0e1a
附身厄运(马来西亚恐怖片),https://vip1.lz-cdn1.com/20230412/20911_6663aebf/index.m3u8
宇宙追缉令【国语】(美国科幻片),https://vip1.lz-cdn7.com/20230124/13726_c786700f/index.m3u8
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9684&tk=a0c4f6cfaba3
诺曼底大风暴(美国战争片),https://vip1.lz-cdn1.com/20220408/1315_0d623a66/index.m3u8
禁运品(美国动作片),https://vip1.lz-cdn1.com/20230729/21506_03c33f8f/index.m3u8
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5045&tk=a0c4f6cfaba3
被遗忘的战役(荷兰战争片),https://vip1.lz-cdn1.com/20220325/498_96743dba/index.m3u8
CCTV16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2024&tk=aa0698566417
你将不再孤单(英国恐怖片),https://vip1.lz-cdn1.com/20220617/9050_009e7a1f/index.m3u8
野性侵袭(美国恐怖片),https://vip1.lz-cdn7.com/20230308/14806_1ad8e99f/index.m3u8
营救野猪队(泰国动作片),https://v.cdnlz11.com/20231209/18615_da76cb08/index.m3u8
浩劫后(美国科幻片),https://vip1.lz-cdn7.com/20230318/15013_ad1da977/index.m3u8
老枪(法国战争片),https://vip1.lz-cdn1.com/20220531/7184_358c3b8a/index.m3u8
茅山学堂1986【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20230808/21699_2413bbe5/index.m3u8
小鬼入侵(英国恐怖片),https://vip1.lz-cdn1.com/20230517/21018_6ec4273c/index.m3u8
恶胎(香港恐怖片),https://vip1.lz-cdn7.com/20230312/14902_077ffcd1/index.m3u8
天妖(美国恐怖片),https://vip.lz-cdn17.com/20230322/5762_fd6eda5a/index.m3u8
神偷情贼(下集)【粤语】(香港动作片),https://vip1.lz-cdn7.com/20230511/15902_6d8ffc42/index.m3u8
龙拳【粤语】(香港动作片),https://vip1.lz-cdn7.com/20230219/14408_7ac2c591/index.m3u8
魔鬼双瞳(意大利/美国恐怖片),https://vip1.lz-cdn7.com/20230417/15441_15ee14cb/index.m3u8
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3706&tk=e503191f8e20
圆弧(日本科幻片),https://vip1.lz-cdn7.com/20230519/16080_d087d2df/index.m3u8
血腥战场(美国科幻片),https://vip1.lz-cdn7.com/20230506/15857_9ff98e2e/index.m3u8
天咒(日本科幻片),https://v.cdnlz11.com/20231206/18568_8d725d03/index.m3u8
朱雀战纪(大陆动作片),https://vip1.lz-cdn7.com/20230423/15559_70efc190/index.m3u8
阴风阵阵2018(意大利/美国恐怖片),https://vip1.lz-cdn1.com/20230818/21888_8dd88456/index.m3u8
弗朗德勒(法国战争片),https://vip1.lz-cdn7.com/20230306/14786_60d41113/index.m3u8
凶宅幽灵(大陆恐怖片),https://vip1.lz-cdn7.com/20230502/15755_4a6acfe1/index.m3u8
鬼讯号(加拿大科幻片),https://v.cdnlz11.com/20231221/18787_6406ee22/index.m3u8
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e740c7&tk=822270345d4c
替身鬼(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4587_96c9b91d/index.m3u8
盖棺了结(美国恐怖片),https://vip1.lz-cdn7.com/20230312/14911_b15ec404/index.m3u8
XITE Rock x Metal,https://d198ro05q94rc4.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-c5xdq9qwilrd2/XITE_Rock_On.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai_vendor=SSSLIVE&ads.service_id=USBB2300004KV
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=42ee18&tk=822270345d4c
暗夜獠牙(美国恐怖片),https://vip1.lz-cdn1.com/20220325/551_561334ad/index.m3u8
疯女人的舞会(法国恐怖片),https://vip1.lz-cdn1.com/20220317/187_b1559201/index.m3u8
高贵的夫妇(英国战争片),https://v.cdnlz11.com/20231206/18571_6b3a005d/index.m3u8
御准神偷(美国动作片),https://vip1.lz-cdn7.com/20230322/15075_5f3005ac/index.m3u8
战火(意大利战争片),https://vip1.lz-cdn1.com/20220516/5778_fa380fe8/index.m3u8
阿丽塔：战斗天使【国语】(美国科幻片),https://vip.lz-cdn16.com/20230713/31687_cc83faeb/index.m3u8
黑色星期五(美国恐怖片),https://vip1.lz-cdn1.com/20220317/73_09cc27ae/index.m3u8
家园反击战(英国科幻片),https://vip1.lz-cdn7.com/20221212/12634_1b48557a/index.m3u8
恐怖之森2(日本恐怖片),https://v.cdnlz17.com/20231204/63610_a088733b/index.m3u8
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2364&tk=e503191f8e20
无线翡翠频标,http://php.jdshipin.com/smt.php?id=jade_twn
火星大接触(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4668_fa9ab2f3/index.m3u8
CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6721&tk=e640d0a1bf70
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6732&tk=a0c4f6cfaba3
飞侠哥顿1980(英国科幻片),https://vip1.lz-cdn7.com/20230224/14513_eefbf0c9/index.m3u8
宿主(美国动作片),https://v.cdnlz11.com/20231214/18688_91bf74bd/index.m3u8
灵语(台湾恐怖片),https://vip1.lz-cdn1.com/20220317/53_4dd36d40/index.m3u8
越南恐怖故事2(越南恐怖片),https://vip1.lz-cdn1.com/20220615/8773_5a83799d/index.m3u8
狂杀惊魂(美国恐怖片),https://vip1.lz-cdn7.com/20230415/15401_afc3a853/index.m3u8
等待指示(英国科幻片),https://vip1.lz-cdn7.com/20230428/15668_e83d439d/index.m3u8
NTD TV (1080p),https://amg17596-ntdtv-amg17596c1-rakuten-gb-6741.playouts.now.amagi.tv/playlist/amg17596-newtangdynastytelevision-ntdtv-rakutengb/playlist.m3u8
科学怪鱼(美国恐怖片),https://v.cdnlz11.com/20231128/18456_fad6f751/index.m3u8
苦战科科达(动作片),https://vip1.lz-cdn7.com/20230224/14506_678eea30/index.m3u8
永不褪色(美国科幻片),https://vip1.lz-cdn7.com/20230522/16114_56bb7a87/index.m3u8
永别了傻瓜(罗马尼亚/德国/比利时战争片),https://vip1.lz-cdn7.com/20230112/13423_01b4225f/index.m3u8
嗜血新年(英国恐怖片),https://vip.lz-cdn16.com/20230312/12440_b5129316/index.m3u8
逃出绝命镇(美国恐怖片),https://vip1.lz-cdn1.com/20220529/6981_0ed5a52a/index.m3u8
鼠谭秘奇(美国科幻片),https://vip1.lz-cdn7.com/20230316/14954_2cccf327/index.m3u8
越南恐怖故事1(越南恐怖片),https://vip1.lz-cdn1.com/20220615/8772_53b3b2c7/index.m3u8
僵尸大时代【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220415/1977_502d5769/index.m3u8
威震八方(美国动作片),https://v.cdnlz11.com/20231204/18541_06c4768c/index.m3u8
山顶上的钟声(台湾战争片),https://vip1.lz-cdn1.com/20220415/2047_c2c3dafb/index.m3u8
凤凰资讯频高,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
狂蟒之灾2024(大陆恐怖片),https://v.cdnlz7.com/20240302/16256_56cd73b9/index.m3u8
洪拳小子【国语】(香港动作片),https://vip1.lz-cdn7.com/20230512/15939_97414c65/index.m3u8
小镇惊魂(印度尼西亚/韩国/新加坡恐怖片),https://vip1.lz-cdn1.com/20221018/17495_53bd6e89/index.m3u8
CCTV16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5614&tk=e640d0a1bf70
新兵马强(大陆战争片),https://vip1.lz-cdn1.com/20220415/2155_3e1da864/index.m3u8
镖行天下之七星端砚2007(大陆动作片),https://v.cdnlz19.com/20240914/44700_c7ae38c4/index.m3u8
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8574&tk=a0c4f6cfaba3
忌怪岛(日本恐怖片),https://v1.cdnlz1.com/20231119/23949_e0f1b1b0/index.m3u8
吉祥赌坊【国语】(香港动作片),https://vip1.lz-cdn7.com/20230516/16017_b6250d26/index.m3u8
入侵阿富汗(美国战争片),https://vip1.lz-cdn7.com/20230409/15251_39b45000/index.m3u8
贞子DX(日本恐怖片),https://vip1.lz-cdn7.com/20230204/13946_e0d77b2f/index.m3u8
类人猿行动(捷克/英国/美国/法国战争片),https://vip1.lz-cdn1.com/20220524/6663_d2d820f5/index.m3u8
暗流2：末日天使(法国恐怖片),https://v.cdnlz11.com/20231219/18753_f4b069d4/index.m3u8
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6956&tk=e640d0a1bf70
DAZN贰频标,http://live4play.uk/livehttpplay?channel_id=10105
夺宝生死战(美国科幻片),https://vip.lz-cdn16.com/20230330/15028_c57c134d/index.m3u8
愤恨的灵魂(澳大利亚恐怖片),https://vip1.lz-cdn1.com/20230117/20556_81c3af1e/index.m3u8
坟墓里升起的恐惧(西班牙恐怖片),https://vip1.lz-cdn7.com/20230420/15483_577bf366/index.m3u8
无情的女人(法国科幻片),https://vip1.lz-cdn7.com/20230207/14009_44db17d5/index.m3u8
TVB无线新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1565&tk=e640d0a1bf70
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d66eaa&tk=822270345d4c
复出(英国恐怖片),https://vip1.lz-cdn1.com/20220506/4686_2bcbc542/index.m3u8
贼王2018(英国动作片),https://vip1.lz-cdn1.com/20230730/21521_91cd513c/index.m3u8
袭击33号医院(美国动作片),https://vip1.lz-cdn7.com/20230429/15692_b9670a93/index.m3u8
万里归途(大陆战争片),https://vip1.lz-cdn1.com/20221216/19236_87dc300b/index.m3u8
Channel 11 (Scottsdale AZ),https://cdn3.wowza.com/5/RXJNMFI3VlVkOEFP/scottsdale/G0040_007/chunklist.m3u8
可爱的恶魔(日本恐怖片),https://vip1.lz-cdn1.com/20220510/5120_c029d6bd/index.m3u8
恶之入骨(美国恐怖片),https://v.cdnlz11.com/20231130/18485_85616221/index.m3u8
瞄准2015(美国科幻片),https://vip1.lz-cdn7.com/20221222/12812_daf2710e/index.m3u8
阴阳路17：监房有鬼【粤语】(香港恐怖片),https://vip.lz-cdn17.com/20230502/10604_5210ede7/index.m3u8
恶魔的乘客(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5004_f0c48a04/index.m3u8
一级戒备【国语】(美国动作片),https://vip1.lz-cdn7.com/20230303/14709_5ea0d63d/index.m3u8
绝对杀手2023(美国恐怖片),https://v.cdnlz11.com/20231006/17695_5fe76897/index.m3u8
阴阳路11撩鬼攞命【国语】(香港恐怖片),https://vip.lz-cdn17.com/20230502/10591_31177bff/index.m3u8
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1820&tk=f6cc1e0a0e1a
无名者的攻击(美国动作片),https://vip1.lz-cdn7.com/20230428/15683_a3664a01/index.m3u8
欲仙欲死(英国恐怖片),https://vip1.lz-cdn1.com/20220424/3095_35019148/index.m3u8
三立戏剧频标,http://live4play.uk/livehttpplay?channel_id=10125
逃离猩球(美国科幻片),https://vip1.lz-cdn7.com/20230207/14006_16024dc6/index.m3u8
妇女之友(动作片),https://vip1.lz-cdn1.com/20230814/21812_2b8bf92a/index.m3u8
诅咒3：血祭(英国恐怖片),https://vip1.lz-cdn7.com/20230504/15792_425e4031/index.m3u8
洛杉矶大逃亡1996(美国科幻片),https://vip1.lz-cdn7.com/20230206/13979_be0573b8/index.m3u8
血色天劫2021(德国/美国恐怖片),https://vip1.lz-cdn1.com/20220611/8528_5b84a9d4/index.m3u8
远古巨兽：狼蜥兽(大陆动作片),https://vip1.lz-cdn1.com/20230404/20841_44a5b99d/index.m3u8
明日，战争爆发时(动作片),https://vip1.lz-cdn1.com/20230806/21658_e277e3bc/index.m3u8
全款交收(美国动作片),https://v1.cdnlz1.com/20231024/23094_5c1fd60d/index.m3u8
催眠2021(韩国恐怖片),https://vip1.lz-cdn1.com/20220606/7524_0a6f7cf3/index.m3u8
一咬OK【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220409/1372_c11f0772/index.m3u8
太空生活(科幻片),https://vip1.lz-cdn7.com/20230501/15744_96cc0b2b/index.m3u8
惊声尖叫5(美国恐怖片),https://vip1.lz-cdn1.com/20220608/8194_a77ec14c/index.m3u8
我们依然在这(美国恐怖片),https://vip1.lz-cdn1.com/20220522/6456_3c403259/index.m3u8
37号2018(南非恐怖片),https://vip1.lz-cdn1.com/20220317/170_8e851afb/index.m3u8
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
本想教训废物下属却被操爽的黑丝女上司,https://t25.cdn2020.com/video/m3u8/2024/05/10/9dae2528/index.m3u8
驱魔人前传(美国恐怖片),https://v.cdnlz11.com/20231211/18642_db3c9879/index.m3u8
杀手情(大陆动作片),https://v1.cdnlz1.com/20220413/1952_6f88ce04/index.m3u8
森林恶鬼(美国恐怖片),https://vip1.lz-cdn1.com/20220518/6115_33cb9875/index.m3u8
干预2019(法国战争片),https://vip1.lz-cdn1.com/20230802/21582_9b4682d5/index.m3u8
跨过鸭绿江2021(大陆战争片),https://vip1.lz-cdn1.com/20230117/20596_74f62b7f/index.m3u8
银河护卫队3【原声】(美国科幻片),https://vip1.lz-cdn1.com/20230706/21166_0cbec4fc/index.m3u8
Tosh.0,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5dae084727c8af0009fe40a4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c73e7-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4c99b6b0-1ffa-4d78-9eeb-4c68d2978b86
月夜斩(台湾动作片),https://v.cdnlz17.com/20231009/28719_6624cce2/index.m3u8
奉天白事铺(大陆恐怖片),https://vip1.lz-cdn7.com/20220902/10585_3c3ed22f/index.m3u8
机械威龙【原声】(美国科幻片),https://vip1.lz-cdn7.com/20230219/14401_625b1767/index.m3u8
新外星人(美国科幻片),https://vip1.lz-cdn7.com/20230409/15264_f20fc276/index.m3u8
战争猛犬(英国动作片),https://vip1.lz-cdn7.com/20230303/14696_deaddcd9/index.m3u8
巨蚊之灾(美国恐怖片),https://vip.lz-cdn16.com/20230317/13223_1dab1519/index.m3u8
维和冲锋：绝境求生(大陆战争片),https://vip1.lz-cdn1.com/20220510/5200_a5f93873/index.m3u8
Sportitalia Plus,https://sportsitalia-samsungitaly.amagi.tv/playlist.m3u8
鬼侠1962(香港动作片),https://vip1.lz-cdn7.com/20230516/16027_b1c75bba/index.m3u8
有的人活着有的人死了(英国恐怖片),https://vip1.lz-cdn7.com/20230306/14777_d850259b/index.m3u8
圣徒1997(美国动作片),https://vip1.lz-cdn7.com/20230213/14208_2b3ae303/index.m3u8
骨瓷2019(大陆恐怖片),https://vip1.lz-cdn1.com/20220508/4723_f7a53252/index.m3u8
结晶艳舞(美国科幻片),https://vip1.lz-cdn7.com/20230309/14838_a7b669c5/index.m3u8
爱在初春惊变时(美国科幻片),https://vip1.lz-cdn7.com/20230101/13104_0eebe643/index.m3u8
吸血鬼的颤抖(法国恐怖片),https://v1.cdnlz1.com/20231019/22949_052aec2e/index.m3u8
特级英雄黄继光(大陆战争片),https://vip1.lz-cdn1.com/20221002/16965_333905a3/index.m3u8
落霞征雁(美国动作片),https://vip1.lz-cdn7.com/20230407/15197_d2c06d95/index.m3u8
恐惧与欲望(美国战争片),https://vip1.lz-cdn7.com/20230130/13892_97c7e8d9/index.m3u8
机械姬(英国科幻片),https://v1.cdnlz1.com/20220502/4131_a52e4380/index.m3u8
走到尽头2023(日本动作片),https://v.cdnlz11.com/20231130/18486_bd41a755/index.m3u8
终极人鱼岛(美国恐怖片),https://vip1.lz-cdn1.com/20220510/5047_e65749cd/index.m3u8
无线明珠英标,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
Revry Her,https://linear-73.frequency.stream/mt/brightcove/73/hls/master/playlist.m3u8
鬼网【粤语】(香港恐怖片),https://vip1.lz-cdn1.com/20220527/6772_239c56e6/index.m3u8
千次伤我心(美国恐怖片),https://vip1.lz-cdn1.com/20220512/5396_dfafee1b/index.m3u8
穿越时间(俄罗斯科幻片),https://vip1.lz-cdn1.com/20230812/21777_10bf7798/index.m3u8
战舰波将金号1925(苏联战争片),https://vip1.lz-cdn1.com/20220529/6943_22d99b70/index.m3u8
魔鬼湖(法国恐怖片),https://vip1.lz-cdn7.com/20230312/14905_43924ded/index.m3u8
阿修罗1990(香港动作片),https://v.cdnlz11.com/20231214/18679_ff4dc131/index.m3u8
罪恶判官(美国动作片),https://vip1.lz-cdn1.com/20230807/21669_91e7ccc5/index.m3u8
鬼故事2017(英国恐怖片),https://vip1.lz-cdn1.com/20220502/4153_b4108384/index.m3u8
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0856&tk=e640d0a1bf70
浙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=12da06&tk=822270345d4c
尸骨无存2(美国恐怖片),https://vip1.lz-cdn7.com/20221228/12985_bd23733c/index.m3u8
Yahoo Finance,https://d1ewctnvcwvvvu.cloudfront.net/playlist.m3u8
咒怨2002(日本恐怖片),https://v.cdnlz11.com/20231202/18502_a47fabee/index.m3u8
陕西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2941&tk=e640d0a1bf70
银翼杀手国语(美国科幻片),https://vip1.lz-cdn1.com/20221016/17423_a0c8e991/index.m3u8
镖行天下前传之决战天涯2010(大陆动作片),https://v.cdnlz19.com/20240914/44691_486cd77d/index.m3u8
夜半鬼敲门2(美国恐怖片),https://vip1.lz-cdn7.com/20230325/15097_b51280b9/index.m3u8
和女友青山未来的完全主观视角做爱,https://t25.cdn2020.com/video/m3u8/2024/05/18/5bc5bc38/index.m3u8
CBS News 24/7 (360p),https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_21.m3u8
幽长周末【粤语】(泰国恐怖片),https://vip1.lz-cdn7.com/20230105/13236_0b111ffe/index.m3u8
吸血鬼猎人林肯(美国恐怖片),https://vip1.lz-cdn1.com/20220516/5825_1bacb80f/index.m3u8
杀戮战场1984(英国战争片),https://vip1.lz-cdn7.com/20230320/15024_a3d079b0/index.m3u8
身材S级女优雨宫琴音之本气陶醉性爱,https://t25.cdn2020.com/video/m3u8/2024/05/03/dbf705b3/index.m3u8
Teenage Mutant Ninja Turtles – Pluto TV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/62619405c733e8000732d1fe/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
鲨卷风5：全球鲨暴【原声】(美国恐怖片),https://vip.lz-cdn17.com/20230331/6354_80e63158/index.m3u8
支队2021(土耳其战争片),https://vip1.lz-cdn1.com/20230730/21527_d990dc3a/index.m3u8
勾魂降头【国语】(香港恐怖片),https://vip1.lz-cdn7.com/20230514/15973_371cb194/index.m3u8
暗夜大战(美国恐怖片),https://vip.lz-cdn17.com/20230303/4955_fc64ae5e/index.m3u8
故事的故事2015(意大利/法国/英国恐怖片),https://vip1.lz-cdn1.com/20220502/4157_7d704b06/index.m3u8
上海陆战队(日本战争片),https://vip1.lz-cdn1.com/20220504/4297_8b0de510/index.m3u8
好小子2：大战巨无霸(台湾动作片),https://vip1.lz-cdn1.com/20230809/21707_00e7eca3/index.m3u8
CCTV12,https://player.cntv.cn/standard/live_HLSDRM20180524.swf?tai=cctv12&ChannelID=cctv12&videoTVChannel=cctv12&P2PChannelID=pd://cctv_p2p_cctv12
拨云见日【英语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14247_5a0d59a5/index.m3u8
CreaTV Community Channel 15 (San Jose CA) (720p),https://reflect-creatv.cablecast.tv/live-13/live/live.m3u8
十三号星期五9(美国恐怖片),https://vip1.lz-cdn7.com/20230122/13685_22ea4e96/index.m3u8
浙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2973&tk=e640d0a1bf70
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6182&tk=e503191f8e20
尸骨无存(美国恐怖片),https://vip1.lz-cdn7.com/20221228/12986_d7f43c09/index.m3u8
Khanzab2023(印度尼西亚恐怖),https://v.cdnlz19.com/20240629/38623_31dbcab2/index.m3u8
风语者【英语】(美国战争片),https://vip1.lz-cdn7.com/20230127/13814_517584c1/index.m3u8
彼岸岛2009(韩国恐怖片),https://vip1.lz-cdn1.com/20230805/21634_207e45c9/index.m3u8
帮我看看(加拿大恐怖片),https://vip1.lz-cdn1.com/20220317/47_510e2eef/index.m3u8
地狱医院(美国恐怖片),https://vip1.lz-cdn7.com/20230430/15727_fe762e06/index.m3u8
马斯特马(法国恐怖片),https://vip1.lz-cdn1.com/20230619/21125_f930d39e/index.m3u8
饮血恶魔(菲律宾/美国恐怖片),https://vip1.lz-cdn1.com/20220415/2193_114bbaec/index.m3u8
血腥地狱2020(澳大利亚恐怖片),https://vip1.lz-cdn1.com/20220601/7193_aecbcc6e/index.m3u8
死亡谷2021(加拿大恐怖片),https://vip1.lz-cdn1.com/20220607/8045_71edccf1/index.m3u8
炭烧凶咒【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1716_7850b6da/index.m3u8
逃出弑命镇(冰岛恐怖片),https://vip1.lz-cdn1.com/20220324/420_a4e76819/index.m3u8
当你熟睡2011(西班牙恐怖片),https://vip1.lz-cdn1.com/20220403/802_506923f1/index.m3u8
绝命休息站(美国恐怖片),https://vip1.lz-cdn7.com/20230309/14839_86fcc1c3/index.m3u8
女校惊魂(美国恐怖片),https://vip1.lz-cdn7.com/20230331/15126_21f355e0/index.m3u8
来自收容所的爱(日本战争片),https://vip1.lz-cdn1.com/20230723/21382_f0771792/index.m3u8
死亡笔记2016(大陆恐怖片),https://vip1.lz-cdn1.com/20220430/3763_ad51216a/index.m3u8
夜缉者1971(美国恐怖片),https://vip1.lz-cdn1.com/20220531/7061_05cbb414/index.m3u8
猛鬼山坟【国语】(香港恐怖片),https://v.cdnlz17.com/20231012/29398_6c0a6895/index.m3u8
僵尸大屠杀1980(意大利恐怖片),https://vip1.lz-cdn7.com/20230224/14532_eaa1f908/index.m3u8
惊世猛兽2002(美国恐怖片),https://vip.lz-cdn16.com/20230330/15033_4c6b29db/index.m3u8
德瓦2025(印度动作片),https://v.lzcdn25.com/20250330/220_32704fdf/index.m3u8
9号谋杀案(美国恐怖片),https://vip1.lz-cdn1.com/20220418/2408_edff5101/index.m3u8
女高怪谈4：声音(韩国恐怖片),https://vip.lz-cdn17.com/20230414/8151_ee2861b2/index.m3u8
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0974&tk=f6cc1e0a0e1a
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2828&tk=e640d0a1bf70
Sky News (216p),https://d25w9q07b2mtmw.cloudfront.net/live/master_6.m3u8
图书馆员：圣杯的诅咒(美国动作片),https://vip1.lz-cdn7.com/20230226/14566_8276857c/index.m3u8
Better Health TV (480p),https://tgn.bozztv.com/betterlife/betterhealth/betterhealth/index.m3u8
怪谈晚餐(韩国恐怖片),https://v1.cdnlz1.com/20231113/23704_4f93567d/index.m3u8
宫下华奈进黑诊所被无良医生欺骗玩弄内射,https://t25.cdn2020.com/video/m3u8/2024/04/19/f8e5e238/index.m3u8
地下兵工厂【粤语】(香港动作片),https://vip1.lz-cdn7.com/20230512/15933_2954784a/index.m3u8
铁男1：金属兽(日本科幻片),https://vip1.lz-cdn7.com/20230414/15373_75306221/index.m3u8
贞子大战伽椰子(日本恐怖片),https://vip1.lz-cdn1.com/20221014/17265_5313422a/index.m3u8
冰魔(俄罗斯恐怖片),https://vip1.lz-cdn1.com/20220326/565_7bd85950/index.m3u8
不过人间-海来阿木,https://alimov2.a.kwimgs.com/upic/2022/05/24/17/BMjAyMjA1MjQxNzE4NDVfOTU2MzA3MDg4Xzc1MTYzNTg3MTE4XzJfMw==_b_B59a5a1b15e27caffb0f90fb528607139.mp4?clientCacheKey=3xvt6trv8frhsis_b.mp4&tt=b&di=24719086&bp=10000
7500航班(日本恐怖片),https://vip1.lz-cdn1.com/20220522/6307_beb05336/index.m3u8
闻所未闻2023(美国恐怖片),https://vip1.lz-cdn7.com/20230511/15909_a5b0f666/index.m3u8
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6c366b&tk=822270345d4c
豪勇七蛟龙2016(美国动作片),https://vip.lz-cdn16.com/20230803/33712_e7123a04/index.m3u8
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4755&tk=e640d0a1bf70
邪魔入侵(美国恐怖片),https://vip1.lz-cdn7.com/20230416/15416_ed4b346f/index.m3u8
密弑逃生(西班牙恐怖片),https://vip1.lz-cdn1.com/20221024/17701_dda8a9c8/index.m3u8
明智小五郎美女系列4：白美人鱼的美女(日本恐怖片),https://vip.lz-cdn16.com/20230815/35181_33257fd6/index.m3u8
邪猫劫(美国科幻片),https://vip1.lz-cdn7.com/20230407/15207_9a663a55/index.m3u8
纬来育乐频高,http://live4play.uk/livehttpplay?channel_id=20202
黎明前的拉达克(印度战争片),https://vip.lz-cdn16.com/20230804/33988_66f7aaee/index.m3u8
新野新闻综合,https://stream1.freetv.fun/xin-ye-xin-wen-zong-he-1.m3u8
小李飞刀1979(台湾动作片),https://v.cdnlz19.com/20240725/40097_9bc48253/index.m3u8
深圳卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=42a1c0&tk=822270345d4c
两个男人(韩国动作片),https://v.cdnlz11.com/20231208/18597_ad08d1fa/index.m3u8
MDIIFistmusic,http://hz1.teleport.cc/HLS/HD.m3u8
飓风营救【国语】(法国动作片),https://vip.lz-cdn17.com/20230507/11184_f982ae10/index.m3u8
